zip,est,lat,lng,city,state_name
28092,1,35.48404,-81.25391,Lincolnton,North Carolina
28105,1,35.11914,-80.71116,Matthews,North Carolina
28110,1,35.06552,-80.52781,Monroe,North Carolina
28146,1,35.62194,-80.39563,Salisbury,North Carolina
28150,1,35.34712,-81.57502,Shelby,North Carolina
28207,1,35.19512,-80.82606,Charlotte,North Carolina
28209,2,35.17878,-80.85418,Charlotte,North Carolina
28210,4,35.12969,-80.8548,Charlotte,North Carolina
28216,1,35.31039,-80.8883,Charlotte,North Carolina
28262,1,35.32609,-80.74234,Charlotte,North Carolina
28270,1,35.10963,-80.76005,Charlotte,North Carolina
28273,2,35.12624,-80.94469,Charlotte,North Carolina
28277,3,35.05212,-80.81622,Charlotte,North Carolina
28301,1,35.07442,-78.88376,Fayetteville,North Carolina
28303,1,35.0852,-78.95815,Fayetteville,North Carolina
28304,1,35.02498,-78.99072,Fayetteville,North Carolina
28309,1,,,[],[]
28314,1,35.0557,-79.01678,Fayetteville,North Carolina
28315,1,35.1122,-79.44452,Aberdeen,North Carolina
28329,1,,,[],[]
28334,1,35.2681,-78.57051,Dunn,North Carolina
28352,1,34.76762,-79.45321,Laurinburg,North Carolina
28358,1,34.60527,-78.94097,Lumberton,North Carolina
28359,2,34.58686,-79.05475,Lumberton,North Carolina
28387,1,35.18059,-79.37566,Southern Pines,North Carolina
28406,2,,,[],[]
28428,1,34.03831,-77.90682,Carolina Beach,North Carolina
28459,1,,,[],[]
28472,1,34.29707,-78.68452,Whiteville,North Carolina
28504,1,35.22755,-77.63566,Kinston,North Carolina
28512,1,34.69857,-76.77505,Atlantic Beach,North Carolina
28532,1,34.88857,-76.90872,Havelock,North Carolina
28541,1,,,[],[]
28557,1,34.74064,-76.74566,Morehead City,North Carolina
28561,1,,,[],[]
28594,1,34.66486,-77.02918,Emerald Isle,North Carolina
28601,1,35.7729,-81.32704,Hickory,North Carolina
28602,1,35.67574,-81.38459,Hickory,North Carolina
28603,1,,,[],[]
28607,2,36.21547,-81.64427,Boone,North Carolina
28642,1,36.22433,-80.81628,Jonesville,North Carolina
28645,1,35.97778,-81.54371,Lenoir,North Carolina
28655,1,35.75578,-81.74212,Morganton,North Carolina
28677,2,35.73743,-80.92272,Statesville,North Carolina
28712,1,35.17324,-82.76711,Brevard,North Carolina
28734,1,35.1825,-83.42599,Franklin,North Carolina
28779,1,35.3558,-83.20962,Sylva,North Carolina
28782,1,35.23569,-82.1519,Tryon,North Carolina
28786,1,35.46272,-82.99294,Waynesville,North Carolina
28791,1,35.35674,-82.508,Hendersonville,North Carolina
28801,1,35.59441,-82.55785,Asheville,North Carolina
28803,1,35.52949,-82.52007,Asheville,North Carolina
28805,2,35.61528,-82.47923,Asheville,North Carolina
28901,2,35.20127,-83.80506,Andrews,North Carolina
29020,1,34.31036,-80.59334,Camden,South Carolina
29063,1,34.13948,-81.20457,Irmo,South Carolina
29072,1,33.9985,-81.27098,Lexington,South Carolina
29105,1,33.80764,-81.59047,Monetta,South Carolina
29116,1,,,[],[]
29150,1,33.87621,-80.35609,Sumter,South Carolina
29151,1,,,[],[]
29204,1,34.02938,-81.00008,Columbia,South Carolina
29206,1,34.02848,-80.95828,Columbia,South Carolina
29210,2,34.04764,-81.10697,Columbia,South Carolina
29223,1,34.09243,-80.92153,Columbia,South Carolina
29224,1,,,[],[]
29229,1,34.14697,-80.89316,Columbia,South Carolina
29301,2,34.93516,-82.01301,Spartanburg,South Carolina
29302,1,34.89399,-81.84151,Spartanburg,South Carolina
29306,1,34.89338,-81.92177,Spartanburg,South Carolina
29307,1,34.98381,-81.83146,Spartanburg,South Carolina
29401,1,32.77868,-79.9354,Charleston,South Carolina
29405,2,32.85207,-79.97903,North Charleston,South Carolina
29406,3,32.93417,-80.03083,Charleston,South Carolina
29407,1,32.79912,-79.99872,Charleston,South Carolina
29412,2,32.70979,-79.95115,Charleston,South Carolina
29464,2,32.82082,-79.85583,Mount Pleasant,South Carolina
29483,1,33.03126,-80.23205,Summerville,South Carolina
29485,1,32.94398,-80.19362,Summerville,South Carolina
29488,1,32.90664,-80.67458,Walterboro,South Carolina
29501,2,34.20414,-79.82654,Florence,South Carolina
29504,1,,,[],[]
29550,1,34.39309,-80.07595,Hartsville,South Carolina
29576,1,33.56952,-79.05076,Murrells Inlet,South Carolina
29577,2,33.69711,-78.90495,Myrtle Beach,South Carolina
29578,1,,,[],[]
29582,1,33.83423,-78.66049,North Myrtle Beach,South Carolina
29607,2,34.80952,-82.33193,Greenville,South Carolina
29609,1,34.91209,-82.38928,Greenville,South Carolina
29621,1,34.50598,-82.60328,Anderson,South Carolina
29631,1,34.68133,-82.81716,Clemson,South Carolina
29640,1,34.88706,-82.57725,Easley,South Carolina
29642,1,34.77487,-82.56538,Easley,South Carolina
29646,1,34.13995,-82.15032,Greenwood,South Carolina
29649,1,34.24354,-82.13825,Greenwood,South Carolina
29678,1,34.63365,-82.93991,Seneca,South Carolina
29730,2,34.8878,-81.02116,Rock Hill,South Carolina
29802,1,,,[],[]
29902,1,32.37426,-80.69438,Beaufort,South Carolina
29906,1,32.44521,-80.75159,Beaufort,South Carolina
29910,1,32.2204,-80.88277,Bluffton,South Carolina
29928,1,32.16214,-80.76274,Hilton Head Island,South Carolina
30022,2,34.02745,-84.24643,Alpharetta,Georgia
30030,1,33.7721,-84.29135,Decatur,Georgia
30033,1,33.81342,-84.28355,Decatur,Georgia
30038,1,33.67078,-84.14209,Lithonia,Georgia
30040,1,34.21622,-84.17978,Cumming,Georgia
30043,2,34.00353,-84.00703,Lawrenceville,Georgia
30045,1,33.93046,-83.93019,Lawrenceville,Georgia
30058,1,33.7377,-84.10779,Lithonia,Georgia
30062,1,33.99977,-84.46899,Marietta,Georgia
30078,2,33.86118,-84.01795,Snellville,Georgia
30082,1,33.85517,-84.5373,Smyrna,Georgia
30094,1,33.61243,-84.0555,Conyers,Georgia
30096,1,33.97691,-84.14791,Duluth,Georgia
30097,1,34.0271,-84.14702,Duluth,Georgia
30106,1,33.83476,-84.62947,Austell,Georgia
30114,1,34.24433,-84.5393,Canton,Georgia
30116,1,33.55224,-85.01298,Carrollton,Georgia
30120,2,34.16639,-84.85597,Cartersville,Georgia
30125,1,34.00067,-85.27331,Cedartown,Georgia
30135,1,33.67285,-84.74523,Douglasville,Georgia
30141,1,33.86244,-84.77521,Hiram,Georgia
30144,2,34.03672,-84.59174,Kennesaw,Georgia
30161,1,34.23758,-85.17319,Rome,Georgia
30165,2,34.30279,-85.27233,Rome,Georgia
30189,1,34.12835,-84.57148,Woodstock,Georgia
30214,2,33.49222,-84.48697,Fayetteville,Georgia
30223,1,33.28635,-84.28012,Griffin,Georgia
30240,2,33.03757,-85.12222,Lagrange,Georgia
30253,1,33.45028,-84.18579,Mcdonough,Georgia
30260,1,33.5862,-84.33046,Morrow,Georgia
30265,1,33.41649,-84.70749,Newnan,Georgia
30271,1,,,[],[]
30274,2,33.55583,-84.40091,Riverdale,Georgia
30286,1,32.88078,-84.33334,Thomaston,Georgia
30306,2,33.78867,-84.35136,Atlanta,Georgia
30308,2,33.77094,-84.37773,Atlanta,Georgia
30316,1,33.71277,-84.33218,Atlanta,Georgia
30318,1,33.79235,-84.44831,Atlanta,Georgia
30324,1,33.8196,-84.3572,Atlanta,Georgia
30326,2,33.84957,-84.36342,Atlanta,Georgia
30331,1,33.70627,-84.54439,Atlanta,Georgia
30338,1,33.9437,-84.31801,Atlanta,Georgia
30339,1,33.86786,-84.46483,Atlanta,Georgia
30341,1,33.88711,-84.28992,Atlanta,Georgia
30363,1,33.79147,-84.39887,Atlanta,Georgia
30459,1,,,[],[]
30501,2,34.31844,-83.81636,Gainesville,Georgia
30513,1,34.82469,-84.31891,Blue Ridge,Georgia
30518,1,34.132,-84.02578,Buford,Georgia
30529,1,34.2155,-83.482,Commerce,Georgia
30533,1,34.57344,-84.01576,Dahlonega,Georgia
30534,1,34.43085,-84.1439,Dawsonville,Georgia
30540,1,34.72313,-84.54421,Ellijay,Georgia
30577,1,34.55549,-83.32632,Toccoa,Georgia
30601,1,34.00032,-83.34851,Athens,Georgia
30604,1,,,[],[]
30606,1,33.93873,-83.43305,Athens,Georgia
30608,1,,,[],[]
30701,1,34.49535,-84.95385,Calhoun,Georgia
30722,1,,,[],[]
30741,1,34.95168,-85.28213,Rossville,Georgia
30752,1,34.91136,-85.53079,Trenton,Georgia
30909,3,33.47068,-82.08376,Augusta,Georgia
31015,1,31.93729,-83.77444,Cordele,Georgia
31023,1,32.18288,-83.1991,Eastman,Georgia
31028,1,32.63164,-83.68459,Centerville,Georgia
31040,1,,,[],[]
31061,1,33.06041,-83.22816,Milledgeville,Georgia
31088,1,32.58587,-83.65528,Warner Robins,Georgia
31210,1,32.90486,-83.7356,Macon,Georgia
31313,1,31.83534,-81.6183,Hinesville,Georgia
31406,1,31.97783,-81.08517,Savannah,Georgia
31408,1,32.11164,-81.18158,Savannah,Georgia
31416,1,,,[],[]
31419,1,31.98479,-81.23867,Savannah,Georgia
31420,1,,,[],[]
31503,1,31.17687,-82.40173,Waycross,Georgia
31520,1,31.17745,-81.48729,Brunswick,Georgia
31522,2,31.23595,-81.35528,Saint Simons Island,Georgia
31533,1,31.55021,-82.8287,Douglas,Georgia
31545,1,31.64867,-81.9405,Jesup,Georgia
31558,1,30.80173,-81.51606,Saint Marys,Georgia
31602,2,30.86734,-83.34269,Valdosta,Georgia
31707,1,31.58736,-84.20689,Albany,Georgia
31709,1,32.05071,-84.14011,Americus,Georgia
31717,1,,,[],[]
31750,1,31.73391,-83.21752,Fitzgerald,Georgia
31768,1,31.19329,-83.84047,Moultrie,Georgia
31792,1,30.77079,-84.04238,Thomasville,Georgia
31794,1,31.44418,-83.45151,Tifton,Georgia
31901,1,32.46461,-84.97986,Columbus,Georgia
31902,1,,,[],[]
31903,1,32.41484,-84.95321,Columbus,Georgia
31904,2,32.55189,-85.00009,Columbus,Georgia
31905,1,32.37304,-84.84331,Fort Moore,Georgia
32035,1,,,[],[]
32055,1,30.27031,-82.62507,Lake City,Florida
32073,1,30.16766,-81.74069,Orange Park,Florida
32086,1,29.75656,-81.30282,Saint Augustine,Florida
32091,1,29.93205,-82.11324,Starke,Florida
32114,1,29.19312,-81.04915,Daytona Beach,Florida
32118,1,29.21035,-81.00425,Daytona Beach,Florida
32129,1,29.13721,-81.02381,Port Orange,Florida
32168,1,28.98214,-81.03721,New Smyrna Beach,Florida
32174,1,29.28928,-81.16446,Ormond Beach,Florida
32177,2,29.69011,-81.70565,Palatka,Florida
32207,1,30.29,-81.64018,Jacksonville,Florida
32210,1,30.26491,-81.74746,Jacksonville,Florida
32216,1,30.27891,-81.58305,Jacksonville,Florida
32218,1,30.48673,-81.66959,Jacksonville,Florida
32225,1,30.35768,-81.50592,Jacksonville,Florida
32244,1,30.2171,-81.75384,Jacksonville,Florida
32250,2,30.27846,-81.41035,Jacksonville Beach,Florida
32256,1,30.1929,-81.50309,Jacksonville,Florida
32301,1,30.42701,-84.25799,Tallahassee,Florida
32303,4,30.51237,-84.34386,Tallahassee,Florida
32405,2,30.20002,-85.66869,Panama City,Florida
32406,1,,,[],[]
32407,1,30.20276,-85.7912,Panama City Beach,Florida
32446,1,30.84493,-85.23017,Marianna,Florida
32503,1,30.46022,-87.21372,Pensacola,Florida
32504,1,30.48495,-87.19093,Pensacola,Florida
32505,1,30.45575,-87.26082,Pensacola,Florida
32534,1,30.53276,-87.28374,Pensacola,Florida
32541,2,30.39666,-86.47486,Destin,Florida
32549,1,,,[],[]
32561,1,30.35165,-87.10906,Gulf Breeze,Florida
32569,1,30.40666,-86.72962,Mary Esther,Florida
32571,1,30.67162,-87.20004,Milton,Florida
32605,1,29.67659,-82.37351,Gainesville,Florida
32607,1,29.64524,-82.41923,Gainesville,Florida
32608,1,29.59271,-82.3935,Gainesville,Florida
32701,2,28.66509,-81.36916,Altamonte Springs,Florida
32703,1,28.65579,-81.52139,Apopka,Florida
32720,3,29.01775,-81.37802,Deland,Florida
32746,1,28.76297,-81.35499,Lake Mary,Florida
32751,1,28.631,-81.36457,Maitland,Florida
32763,1,28.94291,-81.30593,Orange City,Florida
32765,1,28.66732,-81.20033,Oviedo,Florida
32771,1,28.81496,-81.31751,Sanford,Florida
32780,1,28.54672,-80.7841,Titusville,Florida
32789,2,28.59977,-81.35235,Winter Park,Florida
32792,2,28.61066,-81.29923,Winter Park,Florida
32803,1,28.55592,-81.34895,Orlando,Florida
32819,3,28.45565,-81.472,Orlando,Florida
32828,1,28.53052,-81.17022,Orlando,Florida
32830,1,28.38643,-81.56732,Orlando,Florida
32901,1,28.07887,-80.62268,Melbourne,Florida
32903,1,28.10818,-80.58709,Indialantic,Florida
32904,1,28.01,-80.79104,Melbourne,Florida
32907,1,28.01565,-80.68187,Palm Bay,Florida
32937,2,28.17464,-80.61146,Satellite Beach,Florida
32940,1,28.21813,-80.7543,Melbourne,Florida
32952,1,28.31749,-80.66832,Merritt Island,Florida
32966,1,27.68716,-80.70693,Vero Beach,Florida
33012,1,25.86583,-80.30247,Hialeah,Florida
33014,1,25.90332,-80.30173,Hialeah,Florida
33015,1,25.94116,-80.31761,Hialeah,Florida
33018,1,25.92,-80.39274,Hialeah,Florida
33019,1,26.02346,-80.1236,Hollywood,Florida
33020,1,26.01911,-80.15251,Hollywood,Florida
33021,2,26.02277,-80.18742,Hollywood,Florida
33024,1,26.02501,-80.24475,Hollywood,Florida
33027,1,25.98245,-80.34359,Hollywood,Florida
33040,1,24.5855,-81.74904,Key West,Florida
33050,1,24.72843,-81.03405,Marathon,Florida
33062,1,26.24101,-80.09399,Pompano Beach,Florida
33064,1,26.27806,-80.11524,Pompano Beach,Florida
33065,1,26.27318,-80.26029,Coral Springs,Florida
33067,1,26.307,-80.2257,Pompano Beach,Florida
33070,1,25.00873,-80.52501,Tavernier,Florida
33071,2,26.24395,-80.26627,Coral Springs,Florida
33126,2,25.78061,-80.30054,Miami,Florida
33133,1,25.72983,-80.24327,Miami,Florida
33137,2,25.81538,-80.17798,Miami,Florida
33139,2,25.78523,-80.15085,Miami Beach,Florida
33143,1,25.70255,-80.29792,Miami,Florida
33144,1,25.76335,-80.31228,Miami,Florida
33157,1,25.60671,-80.34314,Miami,Florida
33172,1,25.78655,-80.3623,Miami,Florida
33175,1,25.73435,-80.40621,Miami,Florida
33176,1,25.65876,-80.35919,Miami,Florida
33180,2,25.96145,-80.1415,Miami,Florida
33183,2,25.70047,-80.40578,Miami,Florida
33301,1,26.12128,-80.12745,Fort Lauderdale,Florida
33304,1,26.13845,-80.12166,Fort Lauderdale,Florida
33306,1,26.16548,-80.11404,Fort Lauderdale,Florida
33308,2,26.18952,-80.10859,Fort Lauderdale,Florida
33309,1,26.18793,-80.17385,Fort Lauderdale,Florida
33314,1,26.06822,-80.22391,Fort Lauderdale,Florida
33321,1,26.2121,-80.2697,Fort Lauderdale,Florida
33322,1,26.14997,-80.27429,Fort Lauderdale,Florida
33323,1,26.14988,-80.32222,Fort Lauderdale,Florida
33324,2,26.11205,-80.27469,Fort Lauderdale,Florida
33325,1,26.11032,-80.32261,Fort Lauderdale,Florida
33326,1,26.11033,-80.37403,Fort Lauderdale,Florida
33331,1,26.0587,-80.36989,Fort Lauderdale,Florida
33351,2,26.17938,-80.27463,Fort Lauderdale,Florida
33401,1,26.71805,-80.0685,West Palm Beach,Florida
33410,1,26.84629,-80.08823,Palm Beach Gardens,Florida
33411,1,26.71517,-80.20305,West Palm Beach,Florida
33414,3,26.64829,-80.24943,Wellington,Florida
33426,1,26.53359,-80.08295,Boynton Beach,Florida
33431,1,26.37996,-80.1028,Boca Raton,Florida
33432,1,26.34546,-80.0838,Boca Raton,Florida
33434,1,26.38139,-80.16913,Boca Raton,Florida
33436,1,26.52423,-80.10758,Boynton Beach,Florida
33442,1,26.31012,-80.14503,Deerfield Beach,Florida
33445,1,26.4548,-80.1063,Delray Beach,Florida
33446,1,26.45444,-80.18353,Delray Beach,Florida
33458,1,26.93477,-80.12906,Jupiter,Florida
33461,1,26.61936,-80.09048,Lake Worth,Florida
33463,1,26.59508,-80.12968,Lake Worth,Florida
33467,1,26.59472,-80.17567,Lake Worth,Florida
33477,1,26.91401,-80.0799,Jupiter,Florida
33483,1,26.46157,-80.0638,Delray Beach,Florida
33511,1,27.9099,-82.29405,Brandon,Florida
33525,1,28.33503,-82.18383,Dade City,Florida
33541,1,28.23029,-82.22073,Zephyrhills,Florida
33566,1,27.99241,-82.1172,Plant City,Florida
33572,1,27.7659,-82.39999,Apollo Beach,Florida
33602,1,27.95371,-82.45675,Tampa,Florida
33605,1,27.95121,-82.42924,Tampa,Florida
33606,1,27.93209,-82.46493,Tampa,Florida
33609,1,27.94307,-82.51108,Tampa,Florida
33611,1,27.89059,-82.50632,Tampa,Florida
33612,1,28.05071,-82.451,Tampa,Florida
33614,1,28.00619,-82.50598,Tampa,Florida
33625,1,28.06807,-82.56016,Tampa,Florida
33634,1,28.00769,-82.54614,Tampa,Florida
33647,1,28.13401,-82.36017,Tampa,Florida
33679,1,,,[],[]
33701,1,27.7705,-82.63566,Saint Petersburg,Florida
33710,1,27.7898,-82.73069,Saint Petersburg,Florida
33764,1,27.93679,-82.7424,Clearwater,Florida
33771,1,27.90585,-82.7583,Largo,Florida
33781,1,27.83861,-82.71512,Pinellas Park,Florida
33801,1,28.0401,-81.8947,Lakeland,Florida
33802,1,,,[],[]
33803,3,28.00887,-81.93604,Lakeland,Florida
33809,1,28.20291,-81.96597,Lakeland,Florida
33859,1,27.88428,-81.63106,Lake Wales,Florida
33870,1,27.50571,-81.36071,Sebring,Florida
33880,1,27.9914,-81.77448,Winter Haven,Florida
33881,1,28.05439,-81.70081,Winter Haven,Florida
33903,1,26.68217,-81.90688,North Fort Myers,Florida
33904,1,26.57601,-81.94536,Cape Coral,Florida
33907,1,26.56447,-81.87171,Fort Myers,Florida
33912,1,26.53288,-81.82502,Fort Myers,Florida
33913,1,26.51718,-81.69712,Fort Myers,Florida
33928,1,26.43545,-81.71002,Estero,Florida
33936,1,26.6292,-81.5602,Lehigh Acres,Florida
33948,1,26.98411,-82.15126,Port Charlotte,Florida
33957,1,26.4534,-82.10228,Sanibel,Florida
34104,1,26.15321,-81.74214,Naples,Florida
34108,1,26.24533,-81.80694,Naples,Florida
34109,1,26.24073,-81.76365,Naples,Florida
34112,1,26.12053,-81.73908,Naples,Florida
34135,1,26.36923,-81.73303,Bonita Springs,Florida
34203,1,27.44319,-82.50834,Bradenton,Florida
34210,1,27.43897,-82.63117,Bradenton,Florida
34232,1,27.32601,-82.47239,Sarasota,Florida
34236,2,27.32964,-82.55874,Sarasota,Florida
34238,2,27.23049,-82.4687,Sarasota,Florida
34293,1,27.04642,-82.35595,Venice,Florida
34420,1,29.05359,-82.04008,Belleview,Florida
34428,1,28.9608,-82.63421,Crystal River,Florida
34453,1,28.89276,-82.33663,Inverness,Florida
34470,1,29.20098,-82.08262,Ocala,Florida
34474,1,29.15515,-82.21106,Ocala,Florida
34613,1,28.56183,-82.53803,Brooksville,Florida
34655,1,28.21201,-82.65516,New Port Richey,Florida
34668,1,28.30176,-82.70516,Port Richey,Florida
34677,1,28.05293,-82.67549,Oldsmar,Florida
34684,1,28.08122,-82.72779,Palm Harbor,Florida
34741,2,28.30544,-81.42567,Kissimmee,Florida
34747,1,28.31111,-81.59107,Kissimmee,Florida
34761,2,28.57975,-81.53386,Ocoee,Florida
34769,1,28.24366,-81.29412,Saint Cloud,Florida
34788,1,28.88542,-81.79678,Leesburg,Florida
34957,1,27.28399,-80.24252,Jensen Beach,Florida
34974,1,27.15062,-80.91371,Okeechobee,Florida
34982,1,27.37669,-80.31082,Fort Pierce,Florida
34986,1,27.32804,-80.40524,Port Saint Lucie,Florida
34990,1,27.13623,-80.35655,Palm City,Florida
34994,1,27.19954,-80.2557,Stuart,Florida
35010,1,32.91433,-85.93816,Alexander City,Alabama
35055,1,34.1542,-86.75932,Cullman,Alabama
35160,1,33.36898,-86.1005,Talladega,Alabama
35173,1,33.65284,-86.56337,Trussville,Alabama
35206,1,33.57024,-86.71328,Birmingham,Alabama
35209,2,33.46507,-86.81107,Birmingham,Alabama
35210,1,33.5431,-86.6661,Birmingham,Alabama
35216,2,33.41995,-86.78746,Birmingham,Alabama
35219,1,,,[],[]
35222,1,33.52378,-86.76994,Birmingham,Alabama
35235,1,33.61723,-86.65008,Birmingham,Alabama
35242,3,33.42371,-86.67073,Birmingham,Alabama
35243,1,33.44185,-86.74055,Birmingham,Alabama
35405,2,33.12087,-87.55082,Tuscaloosa,Alabama
35501,1,33.82145,-87.29544,Jasper,Alabama
35565,1,34.23555,-87.56309,Haleyville,Alabama
35570,1,34.16532,-87.99466,Hamilton,Alabama
35601,1,34.60616,-87.00795,Decatur,Alabama
35603,1,34.53712,-86.96717,Decatur,Alabama
35611,1,34.76554,-87.08418,Athens,Alabama
35631,1,,,[],[]
35768,1,34.77852,-86.10383,Scottsboro,Alabama
35801,1,34.72497,-86.56304,Huntsville,Alabama
35802,1,34.67398,-86.55449,Huntsville,Alabama
35806,1,34.76615,-86.68324,Huntsville,Alabama
35814,1,,,[],[]
35901,2,34.04848,-85.92395,Gadsden,Alabama
35957,2,34.19105,-86.19531,Boaz,Alabama
35967,2,34.3981,-85.69698,Fort Payne,Alabama
36066,1,32.48216,-86.42431,Prattville,Alabama
36081,1,31.90663,-85.89804,Troy,Alabama
36106,1,32.35264,-86.25793,Montgomery,Alabama
36116,1,32.27312,-86.21765,Montgomery,Alabama
36117,1,32.37831,-86.14627,Montgomery,Alabama
36118,1,,,[],[]
36201,1,33.65082,-85.88264,Anniston,Alabama
36301,1,31.14387,-85.40321,Dothan,Alabama
36303,2,31.26389,-85.39213,Dothan,Alabama
36330,3,31.30743,-85.85854,Enterprise,Alabama
36352,1,31.25682,-85.61629,Newton,Alabama
36360,1,31.46648,-85.61641,Ozark,Alabama
36420,1,31.18092,-86.57618,Andalusia,Alabama
36504,1,,,[],[]
36526,1,30.61187,-87.86151,Daphne,Alabama
36535,1,30.38562,-87.72514,Foley,Alabama
36542,1,30.27683,-87.73867,Gulf Shores,Alabama
36561,1,30.28813,-87.57142,Orange Beach,Alabama
36606,1,30.67088,-88.10617,Mobile,Alabama
36693,1,30.62676,-88.14989,Mobile,Alabama
36695,1,30.6309,-88.27775,Mobile,Alabama
36732,1,32.41638,-87.91367,Demopolis,Alabama
36784,1,31.94208,-87.82271,Thomasville,Alabama
36831,1,,,[],[]
37011,1,,,[],[]
37013,1,36.04658,-86.63445,Antioch,Tennessee
37040,2,36.52408,-87.33287,Clarksville,Tennessee
37042,1,36.56894,-87.41225,Clarksville,Tennessee
37055,1,36.07921,-87.44238,Dickson,Tennessee
37064,2,35.88966,-86.96112,Franklin,Tennessee
37072,1,36.35686,-86.74494,Goodlettsville,Tennessee
37075,1,36.34085,-86.60845,Hendersonville,Tennessee
37087,2,36.2733,-86.27224,Lebanon,Tennessee
37110,1,35.6436,-85.74314,Mcminnville,Tennessee
37115,1,36.25444,-86.69636,Madison,Tennessee
37122,1,36.17791,-86.48872,Mount Juliet,Tennessee
37129,1,35.92556,-86.44098,Murfreesboro,Tennessee
37130,1,35.8809,-86.33003,Murfreesboro,Tennessee
37172,1,36.53661,-86.86005,Springfield,Tennessee
37184,1,36.08682,-86.14524,Watertown,Tennessee
37185,2,36.07118,-87.8392,Waverly,Tennessee
37203,1,36.14937,-86.78986,Nashville,Tennessee
37204,1,36.10669,-86.77463,Nashville,Tennessee
37212,1,36.13376,-86.80167,Nashville,Tennessee
37214,1,36.16789,-86.66296,Nashville,Tennessee
37215,1,36.08197,-86.83492,Nashville,Tennessee
37221,2,36.05991,-86.97189,Nashville,Tennessee
37303,2,35.4403,-84.64051,Athens,Tennessee
37334,1,35.16532,-86.57966,Fayetteville,Tennessee
37343,1,35.16904,-85.20899,Hixson,Tennessee
37353,1,35.12288,-84.9855,McDonald,Tennessee
37385,1,35.33494,-84.22933,Tellico Plains,Tennessee
37387,1,35.27745,-85.71427,Tracy City,Tennessee
37388,1,35.35141,-86.19747,Tullahoma,Tennessee
37402,2,35.04672,-85.31553,Chattanooga,Tennessee
37412,1,34.9974,-85.22726,Chattanooga,Tennessee
37421,2,35.02915,-85.153,Chattanooga,Tennessee
37424,1,,,[],[]
37601,1,36.32838,-82.31974,Johnson City,Tennessee
37604,1,36.29923,-82.38302,Johnson City,Tennessee
37617,2,36.53155,-82.37248,Blountville,Tennessee
37643,2,36.37513,-82.13729,Elizabethton,Tennessee
37650,1,36.10416,-82.45938,Erwin,Tennessee
37664,1,36.51163,-82.50729,Kingsport,Tennessee
37738,1,35.67125,-83.47641,Gatlinburg,Tennessee
37743,1,36.06663,-82.85659,Greeneville,Tennessee
37745,1,36.2784,-82.82631,Greeneville,Tennessee
37748,1,35.94797,-84.51413,Harriman,Tennessee
37766,1,36.39958,-84.07275,La Follette,Tennessee
37801,1,35.67134,-84.08453,Maryville,Tennessee
37804,1,35.79228,-83.89311,Maryville,Tennessee
37814,2,36.23604,-83.3317,Morristown,Tennessee
37821,1,35.97688,-83.19506,Newport,Tennessee
37830,1,35.96431,-84.29221,Oak Ridge,Tennessee
37841,1,36.5088,-84.54665,Oneida,Tennessee
37857,1,36.42145,-82.94269,Rogersville,Tennessee
37876,1,35.8645,-83.47876,Sevierville,Tennessee
37917,1,36.00156,-83.91265,Knoxville,Tennessee
37918,1,36.0599,-83.91082,Knoxville,Tennessee
37919,3,35.91429,-84.00106,Knoxville,Tennessee
37922,2,35.86124,-84.10127,Knoxville,Tennessee
37923,1,35.92697,-84.08076,Knoxville,Tennessee
38008,1,35.24455,-88.99879,Bolivar,Tennessee
38017,1,35.06722,-89.65347,Collierville,Tennessee
38018,1,35.13781,-89.76647,Cordova,Tennessee
38025,1,,,[],[]
38103,1,35.15308,-90.05518,Memphis,Tennessee
38104,1,35.13253,-90.00435,Memphis,Tennessee
38115,2,35.05499,-89.86362,Memphis,Tennessee
38117,2,35.11504,-89.90551,Memphis,Tennessee
38118,1,35.03655,-89.93021,Memphis,Tennessee
38119,1,35.07986,-89.84593,Memphis,Tennessee
38122,1,35.1571,-89.92247,Memphis,Tennessee
38128,1,35.22623,-89.92612,Memphis,Tennessee
38134,1,35.17674,-89.85992,Memphis,Tennessee
38135,1,35.23876,-89.8497,Memphis,Tennessee
38138,1,35.08477,-89.7993,Germantown,Tennessee
38242,1,36.3076,-88.33244,Paris,Tennessee
38261,1,36.43214,-89.11583,Union City,Tennessee
38305,3,35.70108,-88.76779,Jackson,Tennessee
38351,1,35.66324,-88.40401,Lexington,Tennessee
38358,1,35.91661,-88.75934,Milan,Tennessee
38401,1,35.62955,-87.02097,Columbia,Tennessee
38464,1,35.29035,-87.42845,Lawrenceburg,Tennessee
38501,1,36.22682,-85.53841,Cookeville,Tennessee
38556,1,36.41016,-84.9249,Jamestown,Tennessee
38557,2,,,[],[]
38652,1,34.48545,-88.99652,New Albany,Mississippi
38655,2,34.33114,-89.4825,Oxford,Mississippi
38668,1,34.60109,-89.92505,Senatobia,Mississippi
38671,1,34.96376,-89.99567,Southaven,Mississippi
38701,1,33.30621,-91.03346,Greenville,Mississippi
38732,1,33.75556,-90.72558,Cleveland,Mississippi
38804,2,34.28094,-88.67246,Tupelo,Mississippi
38821,1,33.97503,-88.43918,Amory,Mississippi
38835,1,,,[],[]
38901,1,33.76275,-89.79799,Grenada,Mississippi
38915,1,34.02807,-89.38957,Bruce,Mississippi
39038,1,33.20179,-90.47023,Belzoni,Mississippi
39056,1,32.37384,-90.35083,Clinton,Mississippi
39110,1,32.50325,-90.13791,Madison,Mississippi
39111,1,31.89536,-89.71816,Magee,Mississippi
39120,1,31.51148,-91.35206,Natchez,Mississippi
